_id,comment_user_id,content,created_at,img_name,img_url,like_num,mblog_id,reply_comment_id,root_comment_id
4953953600542803,7311324086,你看小日本多他妈的坏，他右上角写的是：不能给中国输出的xxx[doge],2023-10-06,,,1,4953953118455054,,
4953972421427368,1049664781,哈哈,2023-10-06,,,0,4953953118455054,4953953600542803,4953953600542803
4953972458390390,1049664781,对对,2023-10-06,,,0,4953953118455054,4953956746267710,4953956746267710
4953987632860113,1235564262,吃吧吃吧早日变异,2023-10-06,,,1,4953952737036179,,
4953989257628720,7567868413,该,2023-10-06,,,1,4953952720524061,,
4953978670943453,5457077346,晚上好,2023-10-06,,,1,4953952720524061,,
4953953567772053,1769204980,背时,2023-10-06,,,1,4953952720524061,,
4954077852074258,1371163915,让小日本子们自己吃吧,2023-10-07,,,0,4953952737036179,4953987632860113,4953987632860113
4953981925985545,6518036168,,2023-10-06,,,0,4953952720524061,4953953567772053,4953953567772053
4953972697467237,7871626862,一看话题是央视二套主持的[可爱]，那必须滴啊，反正我们赢了,2023-10-06,,,0,4953952392053486,,
4953981942236864,6518036168,晚安,2023-10-06,,,0,4953952720524061,4953978670943453,4953978670943453
4953977705465706,2532123653,[话筒][话筒][话筒],2023-10-06,,,0,4953952266491877,,
4953976074145716,5328345103,关注,2023-10-06,,,0,4953952266491877,,
4953963496212562,5794269940,关注,2023-10-06,,,0,4953952266491877,,
4953990254822006,6518036168,就是活该,2023-10-06,,,0,4953952720524061,4953989257628720,4953989257628720
4954220116313164,5560922860,爆爆爆！,2023-10-07,,,0,4953952132534924,,
4954216504231454,2053404677,哈哈哈哈哈[憧憬][憧憬],2023-10-07,,,0,4953952132534924,,
4954183859700537,7870910641,支持[嘻嘻],2023-10-07,,,0,4953952132534924,,
4954170953305569,7580705262,借你吉言，早日实现。日本爆富[允悲][允悲][允悲][允悲][允悲],2023-10-07,,,0,4953952132534924,,
4954145599784658,7154175969,同爆。,2023-10-07,,,0,4953952132534924,,
4954130176540999,7858731929,点了，富士山莫辜负[微笑],2023-10-07,,,0,4953952132534924,,
4954129056138574,7595866807,你这写的有问题，应该引爆日本,2023-10-07,,,0,4953952132534924,,
4954129010001968,2919319151,这三个台风很秀[doge],2023-10-07,,,0,4953952132534924,,
4954128412050667,6316711080,小日子夷平[嘻嘻],2023-10-07,,,0,4953952132534924,,
4954111675466941,6168919720,评论区鼓吹核爆的人竟然不会被禁言,2023-10-07,,,0,4953952132534924,,
4954110954046223,6065923359,建议发推特让外国人也看看，别总发在简中网。,2023-10-07,,,0,4953952132534924,,
4954108660547957,6158566965,爆富、爆富、爆富[打call]重要的事情说三遍[打call][打call],2023-10-07,,,0,4953952132534924,,
4954106826326260,5154197983,让暴富来的猛烈些吧,2023-10-07,,,0,4953952132534924,,
4954105615745709,7849408414,图中看到了海参崴[笑cry]，别忘了爆炸也带上白熊,2023-10-07,,,0,4953952132534924,,
4954102711977611,5096579884,唉 自作孽不可活,2023-10-07,,,0,4953952132534924,,
4954095943942670,7820950041,转发微博,2023-10-07,,,0,4953952132534924,,
4954090103898678,3186859172,虽然说的是富士山，但是，小日本不配这个词。,2023-10-07,,,0,4953952132534924,,
4954087017676888,6853780582,是富士山爆了吧,2023-10-07,,,0,4953952132534924,,
4954079862718626,2931260467,点赞爆发！[允悲],2023-10-07,,,0,4953952132534924,,
4954073696305530,7539019413,爆富,2023-10-07,,,0,4953952132534924,,
4954050312274513,6556400588,核爆猿多喝核污水,2023-10-07,,,0,4953952132534924,,
4954026426237536,6465520458,我点爆,2023-10-07,,,0,4953952132534924,,
4954005942045080,7277277877,啥时候爆啊，大师,2023-10-07,,,0,4953952132534924,,
4953996398954920,7409207058,小日本“爆富”➕上下左右振荡，➕10几米大水墙砸过去,2023-10-07,,,0,4953952132534924,,
4953996113743719,2090374014,白高兴了，看图片我还以为小日子又火山爆发了呢！,2023-10-07,,,0,4953952132534924,,
4953988316266673,2491854287,好。小日子爆富，我暴富[酷],2023-10-06,,,0,4953952132534924,,
4953988081651499,7185195113,腐尸山冰帽化了。 http://t.cn/A6OFXP2I,2023-10-06,,https://wx3.sinaimg.cn/woriginal/007QgltLgy1hilys951a0j30xo12u0zc.jpg,0,4953952132534924,,
4953979655553954,3597663994,世界可以没有日本，但不能没有海洋！为海洋生物发声，拒绝麻木，不做冷漠的看客！正如鲁迅先生的说的：“你可以躲在角落里沉默，但是不要诋毁和嘲笑比你勇敢的人，因为他们争取到的光明也许会照耀到你”。你可以麻木，但不要冷嘲热讽出声的人。,2023-10-06,,,0,4953952132534924,,
4953978112312358,6916906010,[good][good][good]点赞,2023-10-06,,,0,4953952132534924,,
4953977333219828,6142785559,好运无限，惊喜连连，一夜暴富，马上实现[太开心][太开心][太开心][太开心][太开心][太开心][太开心][太开心][太开心],2023-10-06,,,0,4953952132534924,,
4953975050735960,2778945640,那必须得点一个啊！！ 念念不忘必有回响！,2023-10-06,,,1,4953952132534924,,
4953972508200060,1765249037,日本爆富(士山)！🙏🙏🙏,2023-10-06,,,0,4953952132534924,,
4953972345673772,5329567038,爆,2023-10-06,,,0,4953952132534924,,
4953970932712374,6861617431,我想要爆富(士山),2023-10-06,,,1,4953952132534924,,
4953968982105876,2170770313,爆负！,2023-10-06,,,0,4953952132534924,,
4953968943042119,7856607593,日本境内很多核电站，要是富士山爆发的话，全世界都得陪葬的,2023-10-06,,,0,4953952132534924,,
4953965314969148,7535636014,该死的小日子,2023-10-06,,,0,4953952132534924,,
4953965223217318,6614191035,点了,2023-10-06,,,0,4953952132534924,,
