_id,bid,comment_num,content,created_at,like_num,repost_num,tool,user_id,weibo_url
4953473177356578,Nmr53uRMu,0,#日本开始第二轮核污染水排海#【今天第二轮核污染水开始排海】#第二轮核污染水排海预计排放17天7800吨#东京电力公司宣布，福岛第一核电站核污染水第二次排海工作计划将于今日（5日）启动。据东电公司称，测定即将排入海洋的核污染水中所含氚以外放射性物质未超过国家规定的标准值。氚为每升14万贝克勒 ...全文,2023-10-05,0,0,iPhone客户端,1727747885,https://m.weibo.cn/detail/4953473177356578
4953470341484616,Nmr0u6edq,1,#日本第二轮核污染水排海将从10月5日开始##日本开始准备核污染水第二轮排海##日本将启动第二轮核污染水排海# 为什么为什么为什么会没有热搜啊！！！！！！ ,2023-10-05,1,0,HUAWEI Mate 60,2140960280,https://m.weibo.cn/detail/4953470341484616
4953469623733569,NmqZkfFgR,0,#日本突发地震引发海啸#【日本突发地震，引发海啸！第二轮核污水排海今日启动】据中国地震台网正式测定，10月5日10时00分（当地时间10月5日11时0分），在日本本州东南海域（北纬29.90度，东经140.05度）发生6.2级地震，震源深度10千米。#日本开始第二轮核污染水排海# 日本突发地震，引发海啸！第二轮核污水排海今日启动 ,2023-10-05,1,0,微博 weibo.com,6321540324,https://m.weibo.cn/detail/4953469623733569
4953469367616066,NmqYUvXhM,0,#日本将启动第二轮核污染水排海#其心可诛 乐山 ,2023-10-05,1,0,HUAWEI Mate 50,6173482686,https://m.weibo.cn/detail/4953469367616066
4953469113602772,NmqYvf7fe,4,日本开始第二轮核污染水排海当天，东部海域发生6.6级地震，将引发海啸！我相信这个新闻是真的 。 #日本海啸##日本将启动第二轮核污染水排海# 鸿鹄拾趣的微博视频 ,2023-10-05,15,5,微博视频号,7808066409,https://m.weibo.cn/detail/4953469113602772
4953466919454895,NmqUXDFEj,0,【#日本开始第二轮核污染水排海#】东京电力公司宣布，福岛第一核电站核污染水第二次排海工作计划将于今日（5日）启动。据东电公司称，测定即将排入海洋的核污染水中所含氚以外放射性物质未超过国家规定的标准值。氚为每升14万贝克勒尔，排放前将用大量海水稀释，随后通过海底隧道，从约1公里外的海域排 ...全文,2023-10-05,35,1,微博视频号,5772835549,https://m.weibo.cn/detail/4953466919454895
4953466793100931,NmqULd0H1,0,#日本海啸# 第二轮核污染水排海了，地动山摇，虽然国际舆论不是特别明显，但是我还是坚定的反对加谴责，日本必将为自己反人类的行为付出极限代价，希望日本人灭种！#日本将启动第二轮核污染水排海# ,2023-10-05,2,0,荣耀20 PRO,6148337206,https://m.weibo.cn/detail/4953466793100931
4953463392310013,NmqPh9GWh,0,#日本海啸##日本将启动第二轮核污染水排海#破坏大自然是会受到惩罚，不只是现在，未来会受到更多惩罚，日本为了自己小小利益，把全人类拖下水，天是有眼，它会先惩罚害它之人。 ,2023-10-05,3,0,星河边的陪伴,7250080287,https://m.weibo.cn/detail/4953463392310013
4953463114437030,NmqOPiCh0,2,【日本第二轮核污染水今日开始排海】东电公司宣布，福岛第一核电站核污染水第二次排海工作计划今日启动。东电公司称，测定即将排入海洋的核污染水中所含氚以外放射性物质未超过国家规定的标准值。氚为每升14万贝克勒尔，排放前将用大量海水稀释，随后通过海底隧道，从约1公里外的海域排放。 ...全文,2023-10-05,5,2,微博视频号,1663612603,https://m.weibo.cn/detail/4953463114437030
4953462354739887,NmqNBjT3N,0,#日本海啸##日本将启动第二轮核污染水排海# 在大自然面前人类是很渺小，破坏大自然是会受到惩罚，不只是现在，未来会受到更多惩罚，日本为了自己小小利益，把全人类拖下水，天是有眼，它会先惩罚害它之人。 ,2023-10-05,3,0,,3521671983,https://m.weibo.cn/detail/4953462354739887
4953460866811625,NmqLcsA0V,12,#日本开始第二轮核污染水排海#日本开始第二轮核污染水排海！7800吨核污染水竟然这样被对待？福岛第一核电站再度引发全球关注！  当地时间10月5日10时30分，日本东京电力公司福岛第一核电站启动了其第二轮的核污染水排海行动。想象一下，这一轮将有高达7800吨的核污染水在短短的17天内被排放到我们的大 ...全文,2023-10-05,140,19,寜观新闻HarmonyOS设备,1955563285,https://m.weibo.cn/detail/4953460866811625
