_id,bid,comment_num,content,created_at,like_num,repost_num,tool,user_id,weibo_url
4944403576658032,NiD8FrW3C,1,今日份游行#抗日##核污水排海韩国已出现连锁反应##日本水产行业哀鸿遍野# LMSuri的微博视频 ,2023-09-10,3,1,微博视频号,5132713581,https://m.weibo.cn/detail/4944403576658032
4943799887332028,NinqYuLow,0,#日本水产行业哀鸿遍野# 主持人阿喆的微博视频 ,2023-09-08,0,0,微博视频号,1670579494,https://m.weibo.cn/detail/4943799887332028
4943300395796194,NiarlojR0,1,他们还不知道发生了什么  #健康生活##日本水产行业哀鸿遍野#Eleven11dream的微博视频 ,2023-09-07,0,0,微博视频号,5228014510,https://m.weibo.cn/detail/4943300395796194
4943078633771154,Ni4FFfP34,6,日本电视台采访到蜂拥日本旅游的中国游客：你们在这吃核污染日料和化妆品，不担心吗？  #日本水产行业哀鸿遍野##为什么一定要去一次泉州##为什么要多和婴儿聊天# 呱呱井事的微博视频 ,2023-09-06,11,10,微博视频号,6011854731,https://m.weibo.cn/detail/4943078633771154
4943051511039973,Ni3XV4mxL,4,【#核污水排海#｜香港食安中心检测130个日本进口水产辐射水平，全部样本合格】香港环境及生态局今日公布，过去一日截至今日中午，食安中心已对130个进口日本“水产及其制品、海藻及海盐”的食物样本作辐射水平检测，未发现辐射水平超出安全标准。 香港环境及生态局指，渔护署已对50个本地渔产品样本作 ...全文,2023-09-06,2,0,微博网页版,5507836092,https://m.weibo.cn/detail/4943051511039973
4942933436663127,Ni0TtrXnN,0,【凤凰连麦｜日本外相访埃 试图寻求排海支持但落空】日本外相林芳正在结束对约旦的访问后抵达埃及，与埃及外长舒凯里举行会谈，期间还就福岛核污染水排海向埃及做出解释并寻求支持，但埃及并未做出回应。#日本核污染水已进入大海##日本水产行业哀鸿遍野##历史会记住日本政府这一笔# @凤凰张贺 ,2023-09-06,4,1,微博网页版,5654254535,https://m.weibo.cn/detail/4942933436663127
4942763638132172,NhWtBy7y4,0,#骂日本##日本水产行业哀鸿遍野##日本正采取卑劣手段对中国倒打一耙# 这个世界需要历史，让一些垃圾知道当初日本害得中国有多惨，有一天一定要打过日本去，火烧东京 ,2023-09-06,0,0,moto edge S30,2378395147,https://m.weibo.cn/detail/4942763638132172
4942280597701786,NhJUvwjAm,1,#日本水产行业哀鸿遍野#抵制日货，请国家停止进口一切日本产品 ,2023-09-04,2,1,Redmi K40,5599516148,https://m.weibo.cn/detail/4942280597701786
4942198535095279,NhHM9lnvV,0,#核污水何时可能抵达我国海域#【海洋环流专家：据估算，日本核污水核元素约1年到达我国东海】#日本水产行业哀鸿遍野# 2021年，中科院南海海洋研究所研究员陈更新及合作者撰文《海洋环流将加速福岛核污染水扩散》，分析核污染水排放后的全球扩散路径。8月23日，陈更新接受@新京报 记者采访时表示，日本 ...全文,2023-09-04,0,2,荣耀Magic V,3176105483,https://m.weibo.cn/detail/4942198535095279
4942172337473883,NhH5Tvmiv,0,就该这么干#日本水产品将卖美##日本水产行业哀鸿遍野# ,2023-09-04,0,0,iPhone 7 Plus,3236756142,https://m.weibo.cn/detail/4942172337473883
4941683370754955,Nhunf3aoH,0,印尼坐不住了！印尼外长马尔苏迪公开点名日本，再次敦促其在福岛核污水排海问题上要增加透明度，同时，要求日本政府与国际原子能机构协调其行动、增加监测。  由于马尔苏迪是与该国议会举行完工作会议后强调的以上两点，所以外界普遍认为印尼议会已经要求对日施压，毕竟，仅2021年度印尼渔业产量就已经 ...全文,2023-09-03,26,1,HarmonyOS设备,1201016517,https://m.weibo.cn/detail/4941683370754955
4941627191463702,NhsUD68M6,24,2023年9月1日，一则令人震惊的新闻在日本政界传开。据日本媒体爆料，日本首相岸田文雄试吃了福岛的水产品后，出现身体不适症状，紧急被送往医院接受治疗。  这一事件引发了广泛的关注，同时也带来了对福岛核事故后水产品安全的再次质疑，以及日本政府应对危机的反思。  #中国网友点评# 祝它和安倍晋三 ...全文,2023-09-02,104,6,HarmonyOS设备,1201016517,https://m.weibo.cn/detail/4941627191463702
4941553628350002,NhqZYz2ds,0,#日本水产行业哀鸿遍野#用词不对，应该是日本水产业罪有应得，咎由自取，自食其果 ,2023-09-02,1,0,iPad客户端,5690051025,https://m.weibo.cn/detail/4941553628350002
4941431795091766,NhnPtlmBg,43,【岸田文雄推出五大措施挽救日本水产】#日本水产行业哀鸿遍野# 据日经中文网报道，日本首相岸田文雄8月31日发布五大支援措施，以应对#中国全面禁运日本产水产品# 对日本水产业者的影响。 新的支援政策包括刺激日本国内消费、应对风评被害、水产企业改变出口目的地和加强国内加工体制等措施。另外，还将 ...全文,2023-09-02,65,12,微博网页版,2181597154,https://m.weibo.cn/detail/4941431795091766
4941352493384336,NhlLzecq4,4,他们还不知道发生了什么  #健康生活##日本水产行业哀鸿遍野#  转自：Eleven11dream的微博视频 ,2023-09-02,9,1,微博视频号,1640489733,https://m.weibo.cn/detail/4941352493384336
4941274470684474,NhjJJ2S3U,26,日本核污染水排放后，日本正向不可控发展，日本岸田文雄害怕了！  一、中国在联合国对日开火。怒斥日本核污染水排海，不少国家反对日本这种行为。  二、俄罗斯要用武力解决。俄罗斯发言人说，如外交解决不了日本核污染水，那就用武力解决。  三、日本高官打脸。日本农林水产大臣说福岛排放的是“核污染 ...全文,2023-09-01,139,15,HarmonyOS设备,1201016517,https://m.weibo.cn/detail/4941274470684474
4941199308752544,NhhMuAIW4,8,潜水 核污水“吨吨吨”地往大海里倒，全球海域无一能幸免，以后还能潜水吗？中国探险协会7位潜水探险家说了他们的看法和建议。日本日本水产行业哀鸿遍野# @航海船夫 @韩颋_蓝旗潜水 @UW-Tiggy @杨光就是MATTYMAN @周芳vs追鲨鱼的PAUPAU @长远张祺 ,2023-09-01,3,6,微博网页版,1918073712,https://m.weibo.cn/detail/4941199308752544
4941130740532685,NhfZU2ezH,83,日本瞒不住了，韩国派船过去了，中国也派人过去了，俄罗斯也排船过去了，只好承认储存罐里约有66%的核污水放射性物质超标！  现在最好的做法就是暂停排放，韩国那边有几百万渔民靠海吃饭，中国沿海渔业从业者，也有1000多万人，涉及到上万亿的经济规模！日本的损失和造成的破坏比起来，简直不值一提。  ...全文,2023-09-01,5148,148,HarmonyOS设备,1201016517,https://m.weibo.cn/detail/4941130740532685
4941130012034921,NhfYJ8xnj,21,小日本是真不打算过了吗？处理核污染水只需120亿，都不想花了！ 核污水最靠谱的方法是地下掩埋，也是费用最高的，大概需要2431亿日元。 折合成人民币也就是120多亿，但是对核电站所属的企业来说，他们是花不起这个钱的！所以他们就选 了一个成本最低的，危害最大的处理方法。  不过这次小日子本来过的 ...全文,2023-09-01,47,9,微博网页版,1142648704,https://m.weibo.cn/detail/4941130012034921
4941091323249190,NheYkdDgi,1,【刚刚，中方查获一起进口日本水产品案！】  我们担心的事，终于发生了：中国查获一起非法进口日本水产品案！  今天，据《大湾区之声》报道称，澳门特区政府市政署于昨天，也就是8月30日，在机场对日本进口食品进行全面辐射检测时，查获两批禁止进口的日本宫城县原只生蚝，已联同海关查扣涉违法货物！  ...全文,2023-09-01,6,0,微博网页版,1324814451,https://m.weibo.cn/detail/4941091323249190
4940905403122174,Nha8sd6dE,11,俄罗斯在联合国公开表示要测测日本核污水的核元素辐射量。  日本代表不置可否。  现在俄罗斯要派军舰去日本海检测一下核污水的处理结果，一旦不符合国际法，俄罗斯将率先行动。  #日本水产行业哀鸿遍野##日本核污染水已进入大海##日本核污染水下午排入海洋##日本核污染水排海正式开始# ...全文,2023-08-31,260,21,HarmonyOS设备,1201016517,https://m.weibo.cn/detail/4940905403122174
4940870760535474,Nh9eA2fiG,3,日本8月28日宣称，中国055大型驱逐舰等几艘海军舰艇通过了对马海峡，然后进入日本海，距日本九州约100公里，日本颇为紧张。  #中国军迷点评# 把你家很自豪的粑粑舰队拉出来练练……  #日本##历史会记住日本政府这一笔##日本水产行业哀鸿遍野# ,2023-08-31,17,0,HarmonyOS设备,1201016517,https://m.weibo.cn/detail/4940870760535474
4940821693203815,Nh7Xrdrsr,0,#日本水产行业哀鸿遍野#活该，不看看你们做了什么孽，排放核污水的你们有什么资格活着，污染了整个海洋，污染了整个地球，日本人死绝了对世界都好。 ,2023-08-31,2,0,荣耀X30i 5G,3026219061,https://m.weibo.cn/detail/4940821693203815
4940777337652701,Nh6NTw6OF,1,【日本排放核污水的解决方案就在我们身上#日本核污染水排海正式开始##日本水产行业哀鸿遍野##日本核污染水排海民众忍无可忍# 】  日本排放核污水，我们普通老百姓唯一的办法就是抵制日本的一切产品，让日本受到严重的经济损失，他们就一定会停止排放。因为处理核污水是有办法的，只要固化后挖深坑掩埋 ...全文,2023-08-31,2,0,iQOO 11 Pro 赛道传奇,7817872929,https://m.weibo.cn/detail/4940777337652701
4940724900990384,Nh5rk49DW,0,网友说：这是日本近海的“鱼获”……我不太相信会这么快“变异”，至少也要四五代吧…… #日本水产行业哀鸿遍野# ,2023-08-31,0,0,微博网页版,1324814451,https://m.weibo.cn/detail/4940724900990384
4940703713986465,Nh4T9gJ3P,2,8月30日岸田的午餐，全部都是福岛食材！“太好吃了”，岸田称：“希望大家网购福岛鱼”。由于中国抵制日本水产，引发两国外交纷争。  #日本水产行业哀鸿遍野##岸田近期每天都吃福岛鱼# 凤凰李淼的微博视频 #岸田文雄午餐全是福岛食材# ,2023-08-31,1,0,微博视频号,6011854731,https://m.weibo.cn/detail/4940703713986465
4940586194570870,Nh1PBjb5I,0,#骂日本##日本水产行业哀鸿遍野##日本核污染水排海正式开始#日本人啥也不是，不该出现在地球上， ,2023-08-30,0,0,moto edge S30,2378395147,https://m.weibo.cn/detail/4940586194570870
4940548966973665,Nh0Rytgat,0,做着害人的事，还要虚伪的说着利人的话。#日本水产行业哀鸿遍野# ,2023-08-30,0,0,iQOO 11 未来电竞旗舰,7843869240,https://m.weibo.cn/detail/4940548966973665
4940484794124867,NgZc3hj47,0,#日本水产行业哀鸿遍野# 他们并不关心水产安不安全、干不干净，只要能换钱就行。 现在一副震惊的样子是因为东西不能换钱了，并不想去关心为什么。 要是有谁跳出来接盘，他们还是会心安理得地卖。 这些“平民百姓”并不无辜。 这是我们需要时刻警醒的一点。 ,2023-08-30,0,0,微博搜索,2000481253,https://m.weibo.cn/detail/4940484794124867
4940451130640747,NgYjL2GGD,8,#陇南信访话陇南# 【#中方在联合国回击日方说辞#】当地时间25日，在参加联合国同太平洋岛屿论坛的合作决议讨论时，中国常驻联合国副代表耿爽在发言中表示，核污染水处置具有跨国影响，绝不是日本一家私事。日方这一举动无视公共利益，公然向包括太平洋岛国在内的全世界转嫁核污染风险，极其自私自利， ...全文,2023-08-30,6,0,微博视频号,3963740329,https://m.weibo.cn/detail/4940451130640747
4940377418106213,NgWoRy0Nn,2,"有朋友在 全聯實業 (台灣 ) 工作 昨天在Whatsapp 說  :  因他工作需要處理日本進口食物的關係 ， 知道一些有關日本核災區污染食品的內容 ，與大家分享 ！  日本輸出的食品 ，有些雖然產地註明 *東京都* ， 但在有效日期前面卻標示「(K)-福島, (OI)-櫪木」，作用是給 *海外日本公民辨識 ，不可食用*。這 ...全文",2023-08-30,6,2,微博网页版,1324814451,https://m.weibo.cn/detail/4940377418106213
4940318556291276,NgURVqoEc,16,#日本水产行业哀鸿遍野#据报道，西方发达国家从几十年前就处在崩溃边缘，这几年更是岌岌可危，流浪汉满街逛，很多人吃不饱肚子，经济崩溃，科技落后，人权状况堪忧。 ,2023-08-30,52,5,iPhone客户端,2637276855,https://m.weibo.cn/detail/4940318556291276
4940223889801662,NgSpeF7Rk,0,#日本水产行业哀鸿遍野#  这看着像哀鸿遍野？ 所以我才说，别有什么幻想， 让日本沉没是替天行道,2023-08-29,3,0,Redmi K60,2290789484,https://m.weibo.cn/detail/4940223889801662
4940211076732529,NgS4zsfrb,0,#日本水产行业哀鸿遍野# 自作自受，害得我不敢吃海产品了，我还没怒💢呢！！！ ,2023-08-29,0,0,Redmi Note 11SE,7442034771,https://m.weibo.cn/detail/4940211076732529
4940204001203069,NgRTa52Yl,0,#日本水产行业哀鸿遍野#核废水吞回去再说其他的 ,2023-08-29,0,0,vivo Y5s 闪充强续航,7647460677,https://m.weibo.cn/detail/4940204001203069
4940197675408418,NgRIXmGYy,0,#骂日本##日本水产行业哀鸿遍野##日本核污染水排海正式开始# 一个靠海吃海的国家，竟然干出污染海洋的事情，这个国家多么的黑暗。海洋生物因为辐射都变色了，可怕， ,2023-08-29,0,0,moto edge S30,2378395147,https://m.weibo.cn/detail/4940197675408418
4940157938570334,NgQGRzXxc,0,#日本水产行业哀鸿遍野# ,2023-08-29,0,0,微博网页版,1324814451,https://m.weibo.cn/detail/4940157938570334
4940140926994105,NgQfqtlu9,0,#日本水产行业哀鸿遍野#日本鬼子可以消失吗 ,2023-08-29,1,0,iPhone客户端,7606732657,https://m.weibo.cn/detail/4940140926994105
4940132098247913,NgQ1byBER,0,#日本水产行业哀鸿遍野#先把你们核废水吞回去 ,2023-08-29,3,0,华为畅享 10S,6598862548,https://m.weibo.cn/detail/4940132098247913
4940126452713500,NgPS5bnU8,0,【#台风达维或造成海水倒灌日本#】8月25日，今年第10号台风“达维”生成，28-29日将影响日本东部沿海地区。届时，太平洋或将三台风共舞，台风“达维、海葵”有可能将海水回灌日本，让核污染水更加远离中国。#台风或造成海水倒灌日本你怎么看##日本水产行业哀鸿遍野#重庆广电-第1眼的微博视频 ,2023-08-29,5,1,微博视频号,5661566460,https://m.weibo.cn/detail/4940126452713500
4940121801493046,NgPKA6gpo,0,突然想到为什么拉地产，难道这次释放的流动性，资金还是认为会流向地产。   其实我更看好环保这个方向#日本水产行业哀鸿遍野# ,2023-08-29,0,0,微博网页版,2016537035,https://m.weibo.cn/detail/4940121801493046
4940121653641904,NgPKlfhqo,0,#日本水产行业哀鸿遍野# 日本水产行业哀鸿遍野，只有他们自己痛了，才能意思到严重性，用来公关的700亿日元，直接用来处理核污水不就好了。  背后还有很多不为人知的利益纠葛 ,2023-08-29,0,0,微博网页版,2016537035,https://m.weibo.cn/detail/4940121653641904
4940035787853283,NgNvQwWZR,39,日本主持人提议，中国人想来日本，上飞机前必须喝一口福岛核污水。。。 （这日本主持人真是作大死） #日本水产行业哀鸿遍野##日本核污染水排海正式开始# 情侣专员的微博视频 ,2023-08-29,257,8,微博视频号,2131497002,https://m.weibo.cn/detail/4940035787853283
4940032105252904,NgNpUm2wg,0,#日本水产行业哀鸿遍野#天生的坏种 ,2023-08-29,0,0,Redmi Note 11 5G,6749484397,https://m.weibo.cn/detail/4940032105252904
4939994844889130,NgMrOkvSW,0,“国际原子能机构报告”写的是“按照日本提供的数据，可以排海，至于日本的数据是否真实，国际原子能机构不保证”。是否有其他更好的方案，国际原子能机构未研究探讨，并且声明了：此报告并不意味着对日本排海作为担保。#国际原子能机构报告无法给予排海正当性##关注日本核污水排海# ...全文,2023-08-29,4,0,iPhone客户端,6021240702,https://m.weibo.cn/detail/4939994844889130
4939994152307341,NgMqH9Gfb,0,#日本水产行业哀鸿遍野#这才哪儿到哪儿呀！你们的福报在后面呢 ,2023-08-29,2,0,iQOO Neo7 SE,6419757595,https://m.weibo.cn/detail/4939994152307341
4939955253282011,NgLpXdLNF,0,日本水产行业“哀鸿遍野”　　东电社长：想向中方解释　　在日本执意启动福岛核污染水排海工作后，中方随即宣布全面暂停进口日本水产品『日本水产行业“哀鸿遍野”　　东电社长：想向中方解释　　在日本执意启动福岛核污染水排海工作后，中方随即宣布全面暂停进口日本水产品』日本水产行业“哀鸿遍野”　　东电社长：想向中方解释　　在日本执意启动福岛核污染水排海工作后，中方随即宣布全面暂停进口日本水产品 ,2023-08-29,1,0,华为畅享 50z,6073897431,https://m.weibo.cn/detail/4939955253282011
4939853734872028,NgIMdkrr6,0,日本核废水排海 #日本将用700亿日元处理核污染水负面信息#  #日本水产行业哀鸿遍野#  #历史会记住日本政府这一笔#,2023-08-28,0,0,OPPO Reno5 K 5G,7774895133,https://m.weibo.cn/detail/4939853734872028
4939847750129082,NgICz0xzY,0,#骂日本##日本水产行业哀鸿遍野##日本将用700亿日元处理核污染水负面信息# 人累了，就骂日本；心累了，就继续骂日本；开心了，一定要骂日本；不开心了，就必须要骂日本，反正看不起日本畜生狗， ,2023-08-28,1,0,moto edge S30,2378395147,https://m.weibo.cn/detail/4939847750129082
4939845970698272,NgIzH2VEs,0,#日本水产行业哀鸿遍野#该 ,2023-08-28,0,0,OPPO A97 5G,7818621064,https://m.weibo.cn/detail/4939845970698272
4939839066609398,NgIoyrJpc,1,#日本水产行业哀鸿遍野#狗日本政府看看自己在做些什么吧，辐射来了岸田杵逼优先享辐，变异成美国脏粪喽 ,2023-08-28,1,0,HUAWEI P50E,6489989398,https://m.weibo.cn/detail/4939839066609398
4939808122868046,NgHAEc26O,0,#日本水产行业哀鸿遍野#好奇怪啊，核污水不是他们排的吗？作出这副样子给谁看啊 ,2023-08-28,4,0,HarmonyOS设备,3900585210,https://m.weibo.cn/detail/4939808122868046
4939797233141051,NgHj5db87,9,#韩国政党称排海是环境恐怖行为#韩国共同民主党党首李在明说：日方的排核污水入海举措没有任何理由，实为“环境恐怖行为”，日本政府和岸田文雄内阁将作为“反人伦的环境战犯”被载入史册，尹锡悦政府协助日本“环境犯罪”被载入史册。 日本水产行业“哀鸿遍野”，声称：想向中方解释。福冈一水产公司 ...全文,2023-08-28,247,18,微博视频号,5995589122,https://m.weibo.cn/detail/4939797233141051
4939795890970239,NgHgV44p1,0,#日本水产行业哀鸿遍野#关我们什么事，在微博上鬼哭狼嚎，夹总收钱脸都不要了[桃里桃气][桃里桃气] ,2023-08-28,2,0,荣耀X20 SE,3977215663,https://m.weibo.cn/detail/4939795890970239
4939793810063946,NgHdz0gDo,0,日本把原子能机构买通，为核污染遮盖罪恶，中国决不答应。中国应取样检查揭发日本排核罪恶，永远禁止日本海产品出卖给中国，毒害中国身体建康行为，应让日本赔损失，决不放弃和日本斗争到底《水产行业哀鸿遍野，游客开始退团，日本的解决措施竟是孤立中国？》水产行业哀鸿遍野，游客开始退团，日本的解 ...全文,2023-08-28,0,0,百度极速版,5879410367,https://m.weibo.cn/detail/4939793810063946
4939776617615343,NgGLPvX67,0,#日本水产行业哀鸿遍野##日本驻华大使馆称无法接受禁止进口水产品# 禁止进口水产品的做法毫无科学依据，日本无法接受”，日本驻华大使馆在社交平台发表相关言论。 凤凰网安徽的微博视频 ,2023-08-28,0,0,微博视频号,5119282557,https://m.weibo.cn/detail/4939776617615343
4939752718995504,NgG9hBK8M,0,#日本水产行业哀鸿遍野#真的安全的话，日本自己直接饮用不就好了 ,2023-08-28,4,0,Android,6437625513,https://m.weibo.cn/detail/4939752718995504
4939735849244201,NgFI4CMQ1,13,#日本水产行业哀鸿遍野#这一举措显示出中国对本国消费者的食品安全问题非常重视。福岛核污染水排海工作引起了全球各方的关注和担忧，中国作为一个重要的市场，采取了全面暂停进口日本水产品的措施来保护国民的食品安全。此举不仅是对本国消费者健康的负责，同时也在向日本传递了一个重要信息，即环境污 ...全文,2023-08-28,19,11,微博视频号,7635392734,https://m.weibo.cn/detail/4939735849244201
4939705415115379,NgEUZlsK7,0,#日本水产行业哀鸿遍野# 再也不会买日本产品了。 哦， 我以前也没买过日本产品。 #日本水产行业哀鸿遍野# ,2023-08-28,4,0,HUAWEI P30,2146273655,https://m.weibo.cn/detail/4939705415115379
4939701120669948,NgEO42OhC,0,#日本水产行业哀鸿遍野# 小坏坏cooky真的可爱的微博视频 ,2023-08-28,2,0,微博视频号,2964820105,https://m.weibo.cn/detail/4939701120669948
4939697383545272,NgEI2eShO,0,#日本水产行业哀鸿遍野#自产自销，用自己的核污水和污染海鲜给自己煮寿喜锅哈 ,2023-08-28,0,0,iPhone客户端,6473424454,https://m.weibo.cn/detail/4939697383545272
4939691800924972,NgEz23SCU,0,#日本地球毒瘤# #日本水产行业哀鸿遍野#,2023-08-28,2,0,iQOO 11 未来电竞旗舰,2282362531,https://m.weibo.cn/detail/4939691800924972
4939674772310793,NgE7z9H8R,0,#日本地球毒瘤# #日本水产行业哀鸿遍野# #中国禁止日本水产品进口#,2023-08-28,1,0,iQOO 11 未来电竞旗舰,2282362531,https://m.weibo.cn/detail/4939674772310793
4939674287604168,NgE6MvUbS,0,#日本地球毒瘤# #日本水产行业哀鸿遍野#,2023-08-28,0,0,iQOO 11 未来电竞旗舰,2282362531,https://m.weibo.cn/detail/4939674287604168
4939674122196765,NgE6w9dtH,0,#东电承认超6成储存核污水放射物超标##日本水产行业哀鸿遍野# 今天爆富了吗！富富，你这个年纪怎么睡得着啊！ ,2023-08-28,0,0,vivo S12,5130141072,https://m.weibo.cn/detail/4939674122196765
4939668077675836,NgDWLwcPO,55,🔗#日本水产品价格暴跌# ：鲍鱼已降价30%，扇贝价格也出现走弱趋势。#日本水产行业哀鸿遍野# 日本 李茜文Ribon的微博视频 ,2023-08-28,251,13,微博视频号,5751744993,https://m.weibo.cn/detail/4939668077675836
4939665955619979,NgDTlnA0P,0,【#台风达维或造成海水倒灌日本#】8月25日，今年第10号台风“达维”生成，28-29日将影响日本东部沿海地区。届时，太平洋或将三台风共舞，台风“达维、海葵”有可能将海水回灌日本，让核污染水更加远离中国。#台风或造成海水倒灌日本你怎么看# #日本水产行业哀鸿遍野# 重庆广电-第1眼的微博视频 ,2023-08-28,2,1,微博视频号,2642745360,https://m.weibo.cn/detail/4939665955619979
4939660098278799,NgDJTyJH1,0,#日本水产行业哀鸿遍野#  卖给你霉国粑粑去，哦还有韩国小弟也别忘了去关怀一下。 ,2023-08-28,1,0,OPPO K3 硬核少年,6466751103,https://m.weibo.cn/detail/4939660098278799
4939648657790041,NgDrrwGxP,1,我就知道你小日子都喜欢奥特曼#日本核污染水下午排入海洋##日本核废水##日本水产行业哀鸿遍野# ,2023-08-28,4,0,HUAWEI P50E,7858405964,https://m.weibo.cn/detail/4939648657790041
4939645078737543,NgDlFAF27,0,#日本水产行业哀鸿遍野#当年看不懂东京奥运会开幕式，现在看来原来是预告片，网友：他们当时还呼吁要保护环境。 津门李哥的微博视频 ,2023-08-28,2,2,微博视频号,1757858753,https://m.weibo.cn/detail/4939645078737543
4939640601313408,NgDes5vG0,0,#日本水产行业哀鸿遍野#制裁东电 ,2023-08-28,0,0,iPhone客户端,7774368125,https://m.weibo.cn/detail/4939640601313408
4939637874232485,NgDa3hL3T,0,【#一图看懂日本核污染水排海危害##买水产品时需注意什么#？】#日本水产行业哀鸿遍野#数据显示，福岛核污染水中包含60余种放射性核素，其中部分核素尚无有效处理技术。这些放射性核素可能通过饮食、呼吸进入人体，存在引发白血病、肿瘤等的风险，所谓处理过的核污染水也仍有危险。买水产品时需注意什么 ...全文,2023-08-28,0,0,微博网页版,5571990533,https://m.weibo.cn/detail/4939637874232485
4939637751025349,NgD9R4iJT,0,【#吃下核污染食品对人体影响有多大#？】#日本公布排海启动瞬间画面#日本坚持强推排海计划，后果会有多严重？遭遇核辐射后，人体会发生哪些恐怖变化？如果没有直接遭遇核辐射，只是吃下被核辐射污染的食物，对人体影响究竟有多大？#日本水产行业哀鸿遍野#戳↓晚安！via.央视网央视网的微博视 ...全文,2023-08-28,1,0,微博视频号,5571990533,https://m.weibo.cn/detail/4939637751025349
4939634883694357,NgD5efv4p,0,#日本将用700亿日元处理核污染水负面信息# #历史会记住日本政府这一笔##日本水产行业哀鸿遍野# “灭六国者六国也，非秦也；族秦者秦也，非天下也。嗟乎！使六国各爱其人，则足以拒秦；使秦复爱六国之人，则递三世可至万世而为君，谁得而族灭也？”人心向背的政府，不知水能覆舟吧。,2023-08-28,3,0,Redmi Note 11 Pro+,3628906155,https://m.weibo.cn/detail/4939634883694357
4939621848058375,NgCKcxOlN,1,《切尔诺贝利》2019 夸+度(手慢无)  铭记历史，反思今日，反对日本强排核污水入海！#日本核污染水排海正式开始##中国禁止日本水产品进口##日本水产行业哀鸿遍野# ,2023-08-28,8,2,OPPO Reno4 SE 5G,3544515652,https://m.weibo.cn/detail/4939621848058375
